subject,predicat,object,comment,label
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB6,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Magnesium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Phosphore,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Potassium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB1,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB2,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#calcium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Fer,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Sodium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB3,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB6,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Magnesium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Phosphore,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Potassium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB1,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB2,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#calcium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Rice
http://localhost/ontologies/food#Riz,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#TypeAliment,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Cereales,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node12,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2000/01/rdf-schema#comment,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.","Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2000/01/rdf-schema#label,Rice,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2000/01/rdf-schema#label,Riz,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Fer,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Sodium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB3,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB6,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Magnesium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Phosphore,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Potassium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB1,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB2,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#calcium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Fer,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Sodium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB3,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB6,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Magnesium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Phosphore,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Potassium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB1,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB2,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Riz,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#calcium,"Céréale cultivé dans les terres humides et merécageuses des pays chaudes, graines farineux produi par cette plante.",Riz
http://localhost/ontologies/food#Obergine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#TypeAliment,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#LegumeFruit,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Legumes,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node12,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2000/01/rdf-schema#comment,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.","Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2000/01/rdf-schema#label,Aubergine,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB3,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB6,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB9,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Cuivre,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Potassium,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineB5,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineC,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineE,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#calcium,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB3,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB6,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB9,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Cuivre,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Potassium,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineB5,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineC,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineE,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#calcium,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obergine,http://localhost/ontologies/food#contient,http://localhost/ontologies/food#eau,"Espèce de Morelle, des fruits blancs semblables à des oeufs, ou de la forme allongé comme le concombre ,et de couleur violette ,jaune ou rougeatre.",Aubergine
http://localhost/ontologies/food#Obésité,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Maladie,"Accumulation excessive de graisse corporelle qui augmente le risque de problèmes de santé.
L'obésité résulte souvent d'une consommation de calories supérieure aux calories dépensées en faisant de l'exercice ou dans des activités quotidiennes normales.",Obésité
http://localhost/ontologies/food#Obésité,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Maladie-des-Exces,"Accumulation excessive de graisse corporelle qui augmente le risque de problèmes de santé.
L'obésité résulte souvent d'une consommation de calories supérieure aux calories dépensées en faisant de l'exercice ou dans des activités quotidiennes normales.",Obésité
http://localhost/ontologies/food#Obésité,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Accumulation excessive de graisse corporelle qui augmente le risque de problèmes de santé.
L'obésité résulte souvent d'une consommation de calories supérieure aux calories dépensées en faisant de l'exercice ou dans des activités quotidiennes normales.",Obésité
http://localhost/ontologies/food#Obésité,http://www.w3.org/2000/01/rdf-schema#comment,"Accumulation excessive de graisse corporelle qui augmente le risque de problèmes de santé.
L'obésité résulte souvent d'une consommation de calories supérieure aux calories dépensées en faisant de l'exercice ou dans des activités quotidiennes normales.","Accumulation excessive de graisse corporelle qui augmente le risque de problèmes de santé.
L'obésité résulte souvent d'une consommation de calories supérieure aux calories dépensées en faisant de l'exercice ou dans des activités quotidiennes normales.",Obésité
http://localhost/ontologies/food#Obésité,http://www.w3.org/2000/01/rdf-schema#label,Obésité,"Accumulation excessive de graisse corporelle qui augmente le risque de problèmes de santé.
L'obésité résulte souvent d'une consommation de calories supérieure aux calories dépensées en faisant de l'exercice ou dans des activités quotidiennes normales.",Obésité
http://localhost/ontologies/food#Obésité,http://localhost/ontologies/food#Regime-Conseiller,http://localhost/ontologies/food#Regime-Volumetrique,"Accumulation excessive de graisse corporelle qui augmente le risque de problèmes de santé.
L'obésité résulte souvent d'une consommation de calories supérieure aux calories dépensées en faisant de l'exercice ou dans des activités quotidiennes normales.",Obésité
http://localhost/ontologies/food#Obésité,http://localhost/ontologies/food#Regime-Conseiller,http://localhost/ontologies/food#Regime-WeightWatchers,"Accumulation excessive de graisse corporelle qui augmente le risque de problèmes de santé.
L'obésité résulte souvent d'une consommation de calories supérieure aux calories dépensées en faisant de l'exercice ou dans des activités quotidiennes normales.",Obésité
http://localhost/ontologies/food#Regime-Volumetrique,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Regime,"Le régime volumétrique est un régime hypocalorique consistant à privilégier les aliments à basse densité énergétique, c'est-à-dire affichant peu de calories pour un gros volume. Idéal pour ceux qui ont un bon coup de fourchette ! La densité énergétique, c'est le nombre de calories contenues dans 100 g.",Regime Volumetrique
http://localhost/ontologies/food#Regime-Volumetrique,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Le régime volumétrique est un régime hypocalorique consistant à privilégier les aliments à basse densité énergétique, c'est-à-dire affichant peu de calories pour un gros volume. Idéal pour ceux qui ont un bon coup de fourchette ! La densité énergétique, c'est le nombre de calories contenues dans 100 g.",Regime Volumetrique
http://localhost/ontologies/food#Regime-Volumetrique,http://www.w3.org/2000/01/rdf-schema#comment,"Le régime volumétrique est un régime hypocalorique consistant à privilégier les aliments à basse densité énergétique, c'est-à-dire affichant peu de calories pour un gros volume. Idéal pour ceux qui ont un bon coup de fourchette ! La densité énergétique, c'est le nombre de calories contenues dans 100 g.","Le régime volumétrique est un régime hypocalorique consistant à privilégier les aliments à basse densité énergétique, c'est-à-dire affichant peu de calories pour un gros volume. Idéal pour ceux qui ont un bon coup de fourchette ! La densité énergétique, c'est le nombre de calories contenues dans 100 g.",Regime Volumetrique
http://localhost/ontologies/food#Regime-Volumetrique,http://www.w3.org/2000/01/rdf-schema#label,Regime Volumetrique,"Le régime volumétrique est un régime hypocalorique consistant à privilégier les aliments à basse densité énergétique, c'est-à-dire affichant peu de calories pour un gros volume. Idéal pour ceux qui ont un bon coup de fourchette ! La densité énergétique, c'est le nombre de calories contenues dans 100 g.",Regime Volumetrique
http://localhost/ontologies/food#Regime-Volumetrique,http://localhost/ontologies/food#Regime-Plus-Facile,Non,"Le régime volumétrique est un régime hypocalorique consistant à privilégier les aliments à basse densité énergétique, c'est-à-dire affichant peu de calories pour un gros volume. Idéal pour ceux qui ont un bon coup de fourchette ! La densité énergétique, c'est le nombre de calories contenues dans 100 g.",Regime Volumetrique
http://localhost/ontologies/food#Regime-WeightWatchers,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Regime,"La méthode WW est un régime commercial qui met l'accent sur trois aspects : une perte de poids durable, la pratique d'une activité physique et l'entraide avec les autres adhérents pour parvenir à ses objectifs. Le tout, sans se priver d'un seul aliment.",Regime Weight Watchers
http://localhost/ontologies/food#Regime-WeightWatchers,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"La méthode WW est un régime commercial qui met l'accent sur trois aspects : une perte de poids durable, la pratique d'une activité physique et l'entraide avec les autres adhérents pour parvenir à ses objectifs. Le tout, sans se priver d'un seul aliment.",Regime Weight Watchers
http://localhost/ontologies/food#Regime-WeightWatchers,http://www.w3.org/2000/01/rdf-schema#comment,"La méthode WW est un régime commercial qui met l'accent sur trois aspects : une perte de poids durable, la pratique d'une activité physique et l'entraide avec les autres adhérents pour parvenir à ses objectifs. Le tout, sans se priver d'un seul aliment.","La méthode WW est un régime commercial qui met l'accent sur trois aspects : une perte de poids durable, la pratique d'une activité physique et l'entraide avec les autres adhérents pour parvenir à ses objectifs. Le tout, sans se priver d'un seul aliment.",Regime Weight Watchers
http://localhost/ontologies/food#Regime-WeightWatchers,http://www.w3.org/2000/01/rdf-schema#label,Regime Weight Watchers,"La méthode WW est un régime commercial qui met l'accent sur trois aspects : une perte de poids durable, la pratique d'une activité physique et l'entraide avec les autres adhérents pour parvenir à ses objectifs. Le tout, sans se priver d'un seul aliment.",Regime Weight Watchers
http://localhost/ontologies/food#Regime-WeightWatchers,http://localhost/ontologies/food#Regime-Plus-Facile,Oui,"La méthode WW est un régime commercial qui met l'accent sur trois aspects : une perte de poids durable, la pratique d'une activité physique et l'entraide avec les autres adhérents pour parvenir à ses objectifs. Le tout, sans se priver d'un seul aliment.",Regime Weight Watchers
http://localhost/ontologies/food#OeufSimple,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Plat,Oeuf preparer en omellette consomer au petit dejeuner,Oeuf Simple
http://localhost/ontologies/food#OeufSimple,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node9,Oeuf preparer en omellette consomer au petit dejeuner,Oeuf Simple
http://localhost/ontologies/food#OeufSimple,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,Oeuf preparer en omellette consomer au petit dejeuner,Oeuf Simple
http://localhost/ontologies/food#OeufSimple,http://www.w3.org/2000/01/rdf-schema#comment,Oeuf preparer en omellette consomer au petit dejeuner,Oeuf preparer en omellette consomer au petit dejeuner,Oeuf Simple
http://localhost/ontologies/food#OeufSimple,http://www.w3.org/2000/01/rdf-schema#label,Oeuf Simple,Oeuf preparer en omellette consomer au petit dejeuner,Oeuf Simple
http://localhost/ontologies/food#OeufSpaghetti,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Plat,Oeuf plus spaghetti preparer en omelette consomer au petit dejeuner.,Oeuf Spaghetti
http://localhost/ontologies/food#OeufSpaghetti,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node9,Oeuf plus spaghetti preparer en omelette consomer au petit dejeuner.,Oeuf Spaghetti
http://localhost/ontologies/food#OeufSpaghetti,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,Oeuf plus spaghetti preparer en omelette consomer au petit dejeuner.,Oeuf Spaghetti
http://localhost/ontologies/food#OeufSpaghetti,http://www.w3.org/2000/01/rdf-schema#comment,Oeuf plus spaghetti preparer en omelette consomer au petit dejeuner.,Oeuf plus spaghetti preparer en omelette consomer au petit dejeuner.,Oeuf Spaghetti
http://localhost/ontologies/food#OeufSpaghetti,http://www.w3.org/2000/01/rdf-schema#label,Oeuf Spaghetti,Oeuf plus spaghetti preparer en omelette consomer au petit dejeuner.,Oeuf Spaghetti
http://localhost/ontologies/food#Ostéoporose,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Maladie,"L'ostéoporose est caractérisée par une perte de la résistance des os qui prédispose aux fractures. Dans la plupart des cas, les os se fragilisent en raison d'un manque de calcium, de phosphore et d'autres minéraux",Ostéoporose
http://localhost/ontologies/food#Ostéoporose,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Maladie-des-Exces,"L'ostéoporose est caractérisée par une perte de la résistance des os qui prédispose aux fractures. Dans la plupart des cas, les os se fragilisent en raison d'un manque de calcium, de phosphore et d'autres minéraux",Ostéoporose
http://localhost/ontologies/food#Ostéoporose,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"L'ostéoporose est caractérisée par une perte de la résistance des os qui prédispose aux fractures. Dans la plupart des cas, les os se fragilisent en raison d'un manque de calcium, de phosphore et d'autres minéraux",Ostéoporose
http://localhost/ontologies/food#Ostéoporose,http://www.w3.org/2000/01/rdf-schema#comment,"L'ostéoporose est caractérisée par une perte de la résistance des os qui prédispose aux fractures. Dans la plupart des cas, les os se fragilisent en raison d'un manque de calcium, de phosphore et d'autres minéraux","L'ostéoporose est caractérisée par une perte de la résistance des os qui prédispose aux fractures. Dans la plupart des cas, les os se fragilisent en raison d'un manque de calcium, de phosphore et d'autres minéraux",Ostéoporose
http://localhost/ontologies/food#Ostéoporose,http://www.w3.org/2000/01/rdf-schema#label,Ostéoporose,"L'ostéoporose est caractérisée par une perte de la résistance des os qui prédispose aux fractures. Dans la plupart des cas, les os se fragilisent en raison d'un manque de calcium, de phosphore et d'autres minéraux",Ostéoporose
http://localhost/ontologies/food#Papaye,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#TypeAliment,"Fruit comestible du papayer, formé d'une grosse baie allongée et arrondien à la pulpe de couleur orange, comestible, povant peser un kilogramme ou plus et renferment de nombreuses grines noire.",Papaye
http://localhost/ontologies/food#Papaye,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Fruits,"Fruit comestible du papayer, formé d'une grosse baie allongée et arrondien à la pulpe de couleur orange, comestible, povant peser un kilogramme ou plus et renferment de nombreuses grines noire.",Papaye
http://localhost/ontologies/food#Papaye,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#LegumeFruit,"Fruit comestible du papayer, formé d'une grosse baie allongée et arrondien à la pulpe de couleur orange, comestible, povant peser un kilogramme ou plus et renferment de nombreuses grines noire.",Papaye
http://localhost/ontologies/food#Papaye,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node12,"Fruit comestible du papayer, formé d'une grosse baie allongée et arrondien à la pulpe de couleur orange, comestible, povant peser un kilogramme ou plus et renferment de nombreuses grines noire.",Papaye
http://localhost/ontologies/food#Papaye,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Fruit comestible du papayer, formé d'une grosse baie allongée et arrondien à la pulpe de couleur orange, comestible, povant peser un kilogramme ou plus et renferment de nombreuses grines noire.",Papaye
